date,window,code,name,verdict,score,blk_dir,blk_wdir,blk_prem,blk_inst_ratio,streak,vol_mult,buy_days,sell_days,call_net_win,call_val_win,put_call_win,buy_ratio,blk_n,blk_value,blk_last,win_len,wq,call_spread,call_quote_ratio
2026-07-07,20,1326,台化,unclear,0.0,neutral,0.0,0.0851635008919994,-36.870130468283264,0,0.9188771393326284,13,7,99500380.0,438792300.0,0.0126544608918615,0.0,2,35820200.0,2026-06-23,20.0,,,
2026-07-07,20,1423,利華,unclear,0.0,buy,0.5,0.1017605231687312,-0.0106336482785666,0,,0,0,0.0,0.0,,0.0,2,75859750.0,2026-06-25,20.0,,,
2026-07-07,20,1436,華友聯,unclear,0.0,neutral,0.0,0.0,0.0373333333333333,0,,0,0,0.0,0.0,,0.0,1,134850000.0,2026-07-01,20.0,,,
2026-07-07,20,1466,聚隆,unclear,0.0,sell,-0.5,-0.1479811930336481,0.0041564251262609,0,,0,0,0.0,0.0,,0.0,3,62499550.0,2026-07-03,20.0,,,
2026-07-07,20,1472,三洋實業,unclear,0.0,buy,0.5,0.0978021978021979,0.0001994345469547,0,,0,0,0.0,0.0,,0.0,1,456290053.0,2026-06-17,20.0,,,
2026-07-07,20,1519,華城,sell_avoid,0.0,sell,-0.5,0.0005796172564651,-3.500202017533722,0,1.047761387590815,9,11,-10017800.0,226066610.0,0.0500273348638262,0.0018626880722659,2,181707000.0,2026-06-29,20.0,,,
2026-07-07,20,1590,亞德客-KY,hedge_suspect,0.0,sell,-0.2738676284058792,0.0039990408900472,-0.5815338085828821,0,0.4299935764054302,12,8,14709790.0,71315700.0,0.0,0.0352670402561756,3,121422244.0,2026-06-10,20.0,,,
2026-07-07,20,2002,中鋼,unclear,0.0,buy,0.5,0.0,6.859949484944533,0,0.9295550016849676,6,14,-3476580.0,30669300.0,0.0,0.0,1,96416800.0,2026-06-18,20.0,,,
2026-07-07,20,2027,大成鋼,sell_avoid,0.0,sell,-1.0,-0.0978934324659231,-4.425466814566187,0,1.050588331733447,9,11,-18308630.0,136314220.0,0.0,0.0908618906845451,1,17399200.0,2026-06-30,20.0,,,
2026-07-07,20,2059,川湖,unclear,0.747878186671317,neutral,-0.0799052410099903,-0.0010636247224487,0.9556619498251848,1,0.8128273521438865,11,9,80364940.0,481014720.0,0.0097497016307525,0.6900628038777563,3,732738920.0,2026-06-15,20.0,,,
2026-07-07,20,2101,南港,unclear,0.0,neutral,-0.1338941617635815,-0.0043521701342867,0.0583117049230356,0,20.30337078651685,2,1,-43710.0,108950.0,0.0,0.0,6,701148002.0,2026-06-29,20.0,,,
2026-07-07,20,2106,建大,unclear,0.0,neutral,0.0,0.108169014084507,-0.6363416111321201,0,,0,0,0.0,0.0,,0.0,1,11979030.0,2026-06-17,20.0,,,
2026-07-07,20,2211,長榮鋼,unclear,0.0,sell,-1.0,-0.1001064962726304,-0.5513787844668567,0,0.0,3,2,-35200.0,131480.0,0.0,0.0,1,20871500.0,2026-06-30,20.0,,,
2026-07-07,20,2301,光寶科,unclear,0.0,neutral,-0.1219727521312735,0.0094385705568379,-25.09242458759304,0,0.6882606238886184,7,13,9328020.0,510764180.0,0.0071960801949737,0.0047485507960542,7,760782805.0,2026-06-17,20.0,,,
2026-07-07,20,2303,聯電,unclear,0.0,neutral,0.0660758401212216,0.0,-0.6914763665819401,0,0.523154790730787,12,8,413503870.0,1489958850.0,0.0168347333887778,0.0011126266686748,5,8187315500.0,2026-06-26,20.0,,,
2026-07-07,20,2308,台達電,unclear,0.0,neutral,-0.2088626766768415,0.0075670631281199,-24.857936187964405,0,0.7506322279625897,8,12,-73524930.0,464657530.0,0.0159554285066681,0.0001340622433509,40,9145514550.0,2026-07-07,20.0,,,
2026-07-07,20,2317,鴻海,sell_avoid,0.0,sell,-0.3634315668531316,0.0034021896967256,-13.693101323726944,0,0.5279675028900137,9,11,-107559360.0,1078438610.0,0.0185007471125315,0.0021929954500775,30,5769093189.0,2026-07-06,20.0,,,
2026-07-07,20,2324,仁寶,unclear,0.0,neutral,0.0,0.0101870481545537,-0.8723901135202992,0,1.406126636613754,8,12,-18332910.0,171669950.0,0.0085607294695431,0.1638149972096848,2,42720201.0,2026-07-07,20.0,,,
2026-07-07,20,2327,國巨*,unclear,0.0,neutral,-0.0901613002777998,0.0038791305623349,-3.6247720282385454,0,1.252792372487115,11,9,209044280.0,1633918510.0,0.0096508974612203,0.0173754258266507,25,21626409313.0,2026-07-06,20.0,,,
2026-07-07,20,2330,台積電,unclear,0.0,neutral,-0.1464208459084065,-0.001229960298399,-8.47430300890162,0,1.0700270396386231,10,10,98812910.0,3374891350.0,0.0206538826798083,0.0744854761407916,164,157022507754.0,2026-07-07,20.0,,,
2026-07-07,20,2344,華邦電,hedge_suspect,0.0,sell,-0.5357549921503054,-0.0011291050152728,-11.772247157860194,0,0.6414373430172957,11,9,282666490.0,1618003160.0,0.018342671221977,0.0001330472388513,3,960371124.0,2026-07-01,20.0,,,
2026-07-07,20,2345,智邦,sell_avoid,0.0,sell,-0.2644179046043304,-0.0035451785597361,1.331650506957287,0,0.9690323881990404,10,10,84238850.0,732676850.0,0.026287673754125,0.0,7,861914428.0,2026-06-26,20.0,,,
2026-07-07,20,2357,華碩,unclear,0.0,neutral,0.0,0.0054553527951281,-1.6951260014333756,0,0.4468629137877397,8,12,-25216490.0,182783900.0,0.0693568197198987,0.0001590040331158,2,906950000.0,2026-07-02,20.0,,,
2026-07-07,20,2360,致茂,unclear,0.0,neutral,0.1207151171974352,-0.0028881894126495,2.118548881844897,0,1.194063612881532,8,12,-12175280.0,41394130.0,0.0003014920231443,0.0,22,3639409721.0,2026-07-06,20.0,,,
2026-07-07,20,2368,金像電,unclear,0.0,neutral,0.0,0.0247048458149778,-19.32940340257716,0,0.918195427561511,8,12,-51789710.0,730773750.0,0.0430522853345512,0.0,1,17445600.0,2026-07-07,20.0,,,
2026-07-07,20,2379,瑞昱,unclear,0.0,neutral,0.0127350313375116,0.0,-21.340889785304707,0,1.406090997390042,10,10,67419930.0,300989790.0,0.0026863037447217,0.0625177804818065,2,44994000.0,2026-07-06,20.0,,,
2026-07-07,20,2382,廣達,unclear,0.0,neutral,-0.0367908758225708,-0.0350356292383143,3.801220516489708,0,,0,0,0.0,0.0,,0.0,6,1142568750.0,2026-07-06,20.0,,,
2026-07-07,20,2383,台光電,unclear,0.0,neutral,-0.180905823154135,-0.0087037671236489,2.0299038253503108,0,0.7283404768928179,12,8,22695410.0,148694190.0,0.0048298457390971,0.0008773232820246,12,1696877821.0,2026-07-07,20.0,,,
2026-07-07,20,2385,群光,unclear,0.0,buy,0.5,0.0703597631320323,0.0100991575613618,0,1.279584363151697,6,14,-8774180.0,16313050.0,0.0,0.0,2,315750000.0,2026-06-12,20.0,,,
2026-07-07,20,2395,研華,unclear,0.0,neutral,0.1531878595864544,-0.0023870788532008,2.304544668965661,0,0.4258331769137664,12,8,31595230.0,152230000.0,0.0,0.0956030326428619,9,724288441.0,2026-06-29,20.0,,,
2026-07-07,20,2408,南亞科,hedge_suspect,0.0,sell,-0.2654267834398365,0.0076964468986931,5.3688730258839445,0,0.9653054929227148,13,7,496801480.0,2210075340.0,0.0272335829058207,0.0661689711581919,5,777050757.0,2026-06-29,20.0,,,
2026-07-07,20,2412,中華電,unclear,0.0,sell,-0.5,0.0,-31.47268309859155,0,1.1779968863518422,8,11,18320.0,1551570.0,0.0,0.0,1,20093000.0,2026-07-01,20.0,,,
2026-07-07,20,2449,京元電子,sell_avoid,0.0,sell,-0.8877913929769624,-0.0422805422258091,40.034936348397615,0,1.69914644628246,10,10,14318720.0,685901360.0,0.0094296066128225,0.0,4,136194686.0,2026-06-30,20.0,,,
2026-07-07,20,2454,聯發科,unclear,0.0,neutral,-0.1835600699994438,0.0016585579153565,-4.46816910332936,0,0.6934979688399314,10,10,-19967520.0,868380590.0,0.0195703821523693,0.015069981384888,41,39533724388.0,2026-07-07,20.0,,,
2026-07-07,20,2458,義隆,lean_buy,8.619006197780752,buy,1.0,0.0209574468085105,48.450109409190375,1,4.309503098890376,11,9,49430730.0,150060400.0,0.0,0.9226715396987084,1,27639360.0,2026-07-07,20.0,,,
2026-07-07,20,2461,光群雷,unclear,0.0,buy,0.4280115901339884,0.0797516766155544,0.0532421663112238,0,,0,0,0.0,0.0,,0.0,2,55564500.0,2026-07-03,20.0,,,
2026-07-07,20,2481,強茂,unclear,0.0,neutral,0.0,-0.0154639175257731,4.854996381275023,0,1.3605681634115774,9,11,-40709020.0,340140260.0,0.0008844880638357,0.0492340124615527,1,19482000.0,2026-06-17,20.0,,,
2026-07-07,20,2489,瑞軒,unclear,0.0,neutral,0.0,-0.1332641328180336,8.384346801070334,0,0.1886199553316366,10,10,1374150.0,48197320.0,0.0053853616757114,0.0,2,62111400.0,2026-06-17,20.0,,,
2026-07-07,20,2491,吉祥全,unclear,0.0,sell,-0.5,-0.094855305466238,0.0064030118155842,0,,0,0,0.0,0.0,,0.0,1,38847000.0,2026-06-09,20.0,,,
2026-07-07,20,2504,國產,unclear,0.0,buy,0.5,0.1117241379310343,-0.0794932325738777,0,,0,0,0.0,0.0,,0.0,1,199485000.0,2026-06-16,20.0,,,
2026-07-07,20,2506,太設,unclear,0.0,neutral,0.0,0.0,0.0479718552144978,0,,0,0,0.0,0.0,,0.0,3,21380870.0,2026-07-03,20.0,,,
2026-07-07,20,2528,皇普,unclear,0.0,neutral,0.0,-0.0624999999999998,0.65616,0,,0,0,0.0,0.0,,0.0,1,21000000.0,2026-07-01,20.0,,,
2026-07-07,20,2534,宏盛,unclear,0.0,buy,0.5,0.0979788398540149,-0.0086890810279011,0,,0,0,0.0,0.0,,0.0,4,84770800.0,2026-06-16,20.0,,,
2026-07-07,20,2536,宏普,unclear,0.0,neutral,0.0,0.1267605633802817,-0.6695469047619048,0,,0,0,0.0,0.0,,0.0,1,15120000.0,2026-06-22,20.0,,,
2026-07-07,20,2603,長榮,unclear,0.0,neutral,0.1993783389721322,-0.0037696045708435,3.3309326092040297,0,0.70574141696776,8,12,-20010710.0,179698170.0,0.0005969454224269,0.0024511884121229,4,163178960.0,2026-06-22,20.0,,,
2026-07-07,20,2610,華航,unclear,0.0,neutral,0.054306088864509,0.0,0.8355512817699763,0,0.4300469443029303,9,11,30822670.0,142198380.0,0.0,0.0008299171756044,2,546900000.0,2026-06-18,20.0,,,
2026-07-07,20,2633,台灣高鐵,unclear,0.0,neutral,0.0,0.0,-0.0324974554707379,0,0.0,3,4,-25860.0,736900.0,0.0,0.0,1,20553900.0,2026-06-18,20.0,,,
2026-07-07,20,2705,六福,unclear,0.0,neutral,-0.1402864445997673,-0.0410054995660346,0.0299545213685349,0,,0,0,0.0,0.0,,0.0,2,79261400.0,2026-07-06,20.0,,,
2026-07-07,20,2727,王品,unclear,0.0,neutral,0.0,0.0020366598778003,0.2020634654471544,0,0.2983562493538716,9,10,396800.0,1857910.0,0.0,0.0,1,108240000.0,2026-07-06,20.0,,,
2026-07-07,20,2812,台中銀,unclear,0.0,sell,-0.5,0.0,-1.019846,0,,0,0,0.0,0.0,,0.0,1,29700000.0,2026-06-18,20.0,,,
2026-07-07,20,2816,旺旺保,unclear,0.0,sell,-0.5,-0.1153846153846153,-0.0222965440356744,0,,0,0,0.0,0.0,,0.0,1,15159300.0,2026-06-15,20.0,,,
2026-07-07,20,2834,臺企銀,unclear,1.303555992145805,buy,0.9285244463933348,0.0781489669654827,2.9011318938829205,4,0.1689835970946173,11,9,-3528740.0,9702530.0,0.0,0.184173071448904,2,114025000.0,2026-06-29,20.0,,,
2026-07-07,20,2845,遠東銀,unclear,0.0,sell,-0.5,-0.02,0.3051912899059503,0,,0,0,0.0,0.0,,0.0,1,140290701.0,2026-07-02,20.0,,,
2026-07-07,20,2855,統一證,unclear,0.0,buy,0.5,0.0,4.1308444444444445,0,,0,0,0.0,0.0,,0.0,1,56052000.0,2026-07-03,20.0,,,
2026-07-07,20,2881,富邦金,lean_buy,2.15900229325864,buy,0.2665181517699718,0.0094357895499781,0.9212692460998794,3,0.568225121827485,11,9,22786600.0,152276940.0,0.0,0.8271036233331547,8,3333202332.0,2026-07-06,20.0,,,
2026-07-07,20,2882,國泰金,unclear,0.679344973837676,neutral,-0.2407820277637572,-0.0005407435720018,-0.3696589323525621,1,0.8947956959405157,10,10,367590.0,190227470.0,0.0223229589291178,0.6130891148479946,4,4215430900.0,2026-07-03,20.0,,,
2026-07-07,20,2882A,國泰特,unclear,0.0,neutral,0.0,-0.0020122177468216,-0.0050007725535245,0,,0,0,0.0,0.0,,0.0,4,144438000.0,2026-06-29,20.0,,,
2026-07-07,20,2883,凱基金,unclear,6.347786429699376,buy,0.387771497166295,-0.0288557683044976,6.621700254925537,3,1.52469539417716,10,10,35503770.0,182522460.0,0.0,0.9735059366991194,9,466365595.0,2026-07-03,20.0,,,
2026-07-07,20,2884,玉山金,same_dir_buy,16.877079277458783,buy,0.5,0.0002516221881562,10.41218946520865,4,2.8128465462431307,12,8,29622090.0,41479520.0,0.0,0.8754845916288849,4,164847954.0,2026-07-07,20.0,,,
2026-07-07,20,2885,元大金,same_dir_buy,22.009822273230984,buy,0.3172549110407304,0.0012261795309985,-0.4152828031316381,5,3.3417711467618023,13,7,15775950.0,42442880.0,0.0,0.9967752119025232,5,145548070.0,2026-07-07,20.0,,,
2026-07-07,20,2886,兆豐金,lean_buy,4.622165045228914,buy,0.4435311036038384,0.001419898420672,9.256393526278538,2,1.6009925361807156,11,9,1575960.0,18480030.0,0.0,0.9902720527617476,7,164971880.0,2026-07-01,20.0,,,
2026-07-07,20,2887,台新新光金,lean_buy,6.029039116230586,buy,0.6796159175220869,-0.0136930086268875,23.39400022824451,3,1.196511466963856,12,8,52082080.0,131021910.0,0.0,0.6810020546483723,3,83901250.0,2026-07-01,20.0,,,
2026-07-07,20,2887H,台新新光庚特二,unclear,0.0,neutral,-0.1411063303185069,-0.0210944894836406,,0,,0,0,0.0,0.0,,0.0,2,146907300.0,2026-07-02,20.0,,,
2026-07-07,20,2890,永豐金,lean_buy,0.0,buy,0.4954596073823986,0.001424506309338,13.058216933655412,0,2.9194985184797653,11,9,17906970.0,54928310.0,0.0,0.3466477693880377,12,609864660.0,2026-07-07,20.0,,,
2026-07-07,20,2891,中信金,unclear,0.0,neutral,-0.0556255730066677,-0.0367416870201753,-0.6125574516489724,0,1.8831424880782417,9,11,5200930.0,57446820.0,0.0,0.075412338700527,19,936203111.0,2026-07-07,20.0,,,
2026-07-07,20,2908,特力,unclear,0.0,sell,-0.5,-0.0094339622641509,0.0403809523809523,0,,0,0,0.0,0.0,,0.0,1,10500000.0,2026-07-07,20.0,,,
2026-07-07,20,2912,統一超,unclear,0.0,neutral,0.2275361348832048,0.002526167135011,-16.510033480563663,0,,1,0,222130.0,1331640.0,0.0,0.0,2,39294440.0,2026-07-07,20.0,,,
2026-07-07,20,3008,大立光,unclear,0.0,buy,0.5,-0.0002759961127307,15.120761506691494,0,0.9034689244321672,9,11,71556540.0,1001312780.0,0.0107008022008867,0.0,1,262322580.0,2026-06-17,20.0,,,
2026-07-07,20,3016,嘉晶,unclear,0.0,neutral,0.0,-0.0493827160493827,1.0097446215853112,0,0.4959274479722235,10,10,-4791660.0,110848140.0,0.0265324253523784,0.0,1,1674750000.0,2026-06-29,20.0,,,
2026-07-07,20,3017,奇鋐,unclear,0.0,neutral,0.1855236459167044,0.0064161075918554,3.651964082270937,0,1.313080200933455,9,11,148973750.0,1128586510.0,0.0205129954991221,0.0,7,681081144.0,2026-06-29,20.0,,,
2026-07-07,20,3022,威強電,unclear,0.8337966712635627,neutral,0.0,0.0,0.0785995635570103,1,0.8337966712635627,11,9,2538890.0,27474530.0,0.0,0.644721757926333,1,150122700.0,2026-06-23,20.0,,,
2026-07-07,20,3034,聯詠,unclear,0.0,neutral,0.0581047827826176,-0.0325177336783541,0.5168095555566841,0,0.6277859492418367,12,8,54430540.0,353090190.0,0.0030573208505169,0.1151021520950125,9,1244535760.0,2026-07-07,20.0,,,
2026-07-07,20,3036,文曄,unclear,0.0,neutral,-0.1312673657840453,0.0068526877464244,-1.661267711836849,0,0.6342760918788248,5,15,-34594210.0,139520100.0,0.0057568766077432,0.4401007304866451,11,3270310160.0,2026-07-07,20.0,,,
2026-07-07,20,3037,欣興,unclear,0.0,buy,0.2802112406734973,0.0256429206494408,-2.955780568320853,0,1.446182184843092,9,11,-36488280.0,225623370.0,0.0025367939500238,0.0,9,2655725674.0,2026-07-06,20.0,,,
2026-07-07,20,3044,健鼎,unclear,0.0,neutral,0.1281239948415583,0.0117712888000589,-1.2472355182210115,0,0.4287072745522743,9,11,35632330.0,150746770.0,0.0015885580832013,0.0,8,682600719.0,2026-07-01,20.0,,,
2026-07-07,20,3045,台灣大,unclear,0.0,neutral,0.0,0.0150214592274677,-18.575030810086112,0,0.0,6,3,164810.0,501270.0,0.0,0.0,1,19393000.0,2026-07-07,20.0,,,
2026-07-07,20,3189,景碩,unclear,0.0,neutral,0.0,0.0,-0.0221688311688311,0,0.3717053299192385,10,10,16804790.0,167128350.0,0.0141651610872721,0.0,1,158697000.0,2026-07-07,20.0,,,
2026-07-07,20,3231,緯創,unclear,0.0,buy,0.2670172224574623,0.001120109507416,0.9554548128688828,0,0.6151827830966881,10,10,-9715530.0,303658590.0,0.0094334232402251,0.0050932401932599,2,144651250.0,2026-06-30,20.0,,,
2026-07-07,20,3311,閎暉,unclear,0.0,neutral,0.0,0.0,0.0466504201680672,0,,0,0,0.0,0.0,,0.0,1,22461250.0,2026-06-25,20.0,,,
2026-07-07,20,3376,新日興,unclear,0.0,neutral,0.0,0.0174807197943445,-39.21185802112659,0,0.2653846614775267,4,16,-82477840.0,174226090.0,0.0160483427022898,0.0042504670998041,1,16623600.0,2026-06-26,20.0,,,
2026-07-07,20,3443,創意,sell_avoid,0.0,sell,-0.5,0.0,-8.087133333333334,0,0.5655865905118074,8,12,14786880.0,85606100.0,0.0020688946231635,0.1181536811191516,1,132600000.0,2026-06-26,20.0,,,
2026-07-07,20,3481,群創,hedge_suspect,0.0,sell,-0.5,0.0,-41.076054989816704,0,1.377930167729695,13,7,221448590.0,955813080.0,0.0123775142311297,0.2477529139212566,1,34075400.0,2026-06-24,20.0,,,
2026-07-07,20,3533,嘉澤,unclear,0.0,neutral,0.0,0.0186124556208491,-5.778854398311696,0,0.7243012689203866,9,11,-37487950.0,264530840.0,0.0040049772646546,0.0,4,115111021.0,2026-07-06,20.0,,,
2026-07-07,20,3653,健策,unclear,0.0,neutral,-0.2491391817089344,0.0190708236750073,-8.028458546851553,0,1.953891125877984,8,12,-19928060.0,68920190.0,0.3214917138214506,0.0053707249973028,3,401507500.0,2026-06-24,20.0,,,
2026-07-07,20,3661,世芯-KY,sell_avoid,0.0,sell,-0.4914987387943992,-0.0124542260384798,-2.9440266598638254,0,0.924677114922463,10,10,106517710.0,1115618880.0,0.0206715128377891,0.0513071551632536,15,5616759072.0,2026-07-07,20.0,,,
2026-07-07,20,3665,貿聯-KY,unclear,1.970941260565993,neutral,0.1071044133476856,-0.0062593659638236,3.36308445053332,1,1.780266826510265,7,11,-34209190.0,403608580.0,0.0117929851739028,0.7777327890447588,2,102190000.0,2026-07-02,20.0,,,
2026-07-07,20,3702,大聯大,sell_avoid,0.0,sell,-0.5,0.0,-1.859375,0,0.682613519678582,9,11,3072920.0,58670550.0,0.0,0.1074183257279005,1,111280000.0,2026-06-25,20.0,,,
2026-07-07,20,3711,日月光投控,unclear,0.0,neutral,0.1147891772483326,-0.0100754248901751,6.6861190072746295,0,0.7937055527501574,9,11,1450440.0,909004120.0,0.0188120269465885,0.0075734645380251,26,3464004308.0,2026-07-07,20.0,,,
2026-07-07,20,4722,國精化,unclear,0.0,buy,0.5,0.147005444646098,-0.2129910753407984,0,0.5039392237171482,8,12,27802710.0,109111520.0,0.0194393772536575,0.0,1,164320000.0,2026-07-01,20.0,,,
2026-07-07,20,4763,材料*-KY,unclear,0.0,buy,1.0,0.012373453318335,3.854956432098765,0,1.882420474569431,9,11,10807540.0,94784340.0,0.0,0.0007115372531335,1,20250000.0,2026-06-12,20.0,,,
2026-07-07,20,4904,遠傳,unclear,0.0,buy,0.5,0.0019805552840328,10.665208821214517,0,,0,0,0.0,844400.0,0.0,0.0,4,93982070.0,2026-06-12,20.0,,,
2026-07-07,20,4919,新唐,sell_avoid,0.0,sell,-0.7404401325890909,-0.0190359714086855,-0.8584637251266367,0,0.6610963422348825,9,11,7979310.0,77806240.0,0.0,0.0,6,967657589.0,2026-06-18,20.0,,,
2026-07-07,20,4958,臻鼎-KY,unclear,0.0,neutral,-0.1033720225795544,-0.0017335816360424,-0.5282221530178082,0,1.0075716676211128,11,9,110750630.0,1263160840.0,0.0115797525832102,0.0027841708409608,4,1703488000.0,2026-06-24,20.0,,,
2026-07-07,20,5007,三星,unclear,0.0,buy,0.5,0.0357142857142858,-0.0103448275862068,0,,0,0,0.0,0.0,,0.0,1,40600000.0,2026-06-18,20.0,,,
2026-07-07,20,5434,崇越,unclear,0.0,neutral,0.0,-0.0080328711984248,6.410958403683929,0,1.9711629415421208,9,11,1644970.0,10764910.0,0.0,0.0508946322067594,2,50094340.0,2026-06-25,20.0,,,
2026-07-07,20,5538,東明-KY,unclear,0.0,neutral,0.0,0.0,0.0031080031080031,0,,0,0,0.0,0.0,,0.0,1,41570100.0,2026-06-22,20.0,,,
2026-07-07,20,5871,中租-KY,unclear,0.0,buy,0.5,0.0,0.7717751159196291,0,0.4774589323644952,8,12,-2746630.0,13542850.0,0.0,0.0,1,152045000.0,2026-06-30,20.0,,,
2026-07-07,20,5876,上海商銀,unclear,0.0,neutral,0.0,0.044205495818399,-6.245016734792408,0,,0,0,0.0,0.0,,0.0,1,15012436.0,2026-07-02,20.0,,,
2026-07-07,20,6176,瑞儀,unclear,0.0,buy,0.5,0.0,8.775510263929618,0,0.1996797363472668,10,10,-4991380.0,54641400.0,0.0029021950389265,0.0,1,30792300.0,2026-07-03,20.0,,,
2026-07-07,20,6214,精誠,unclear,0.0,neutral,0.0,0.0885140803013129,-9.643721089611931,0,0.7147950724689355,9,11,-1207320.0,15746410.0,0.0,0.0,3,46255000.0,2026-06-22,20.0,,,
2026-07-07,20,6239,力成,unclear,0.0,neutral,0.0,0.0198273381294964,-43.89094412341795,0,1.1399059899710748,8,12,-82616480.0,742647710.0,0.0073731998715784,0.0024456038211197,1,55639230.0,2026-06-12,20.0,,,
2026-07-07,20,6285,啟碁,unclear,0.0,buy,1.0,0.0063559322033899,1.3286648523748394,0,0.4893594600238448,10,10,-61188660.0,523554940.0,0.0309486908861942,0.0008268497527719,1,19475000.0,2026-06-29,20.0,,,
2026-07-07,20,6415,矽力*-KY,hedge_suspect,0.0,sell,-0.3137798947161813,0.0107090935495554,5.263710236873014,0,0.623201563389601,11,9,11368430.0,103621850.0,0.0001236225757405,0.0145226337448559,3,77033680.0,2026-07-03,20.0,,,
2026-07-07,20,6442,光聖,unclear,0.0,buy,0.5,0.0211640211640211,0.0058314223633628,0,0.5807805287452791,8,12,-1575170.0,13398680.0,0.0,0.321242774566474,1,299150000.0,2026-06-10,20.0,,,
2026-07-07,20,6446,藥華藥,unclear,0.0,neutral,0.0,-0.0116056066250014,16.123210611429023,0,,0,0,0.0,0.0,,0.0,2,51969777.0,2026-06-25,20.0,,,
2026-07-07,20,6464,台數科,unclear,0.0,neutral,0.0,0.0,-0.0035087719298245,0,,0,0,0.0,0.0,,0.0,2,88920000.0,2026-06-30,20.0,,,
2026-07-07,20,6669,緯穎,unclear,0.0,buy,0.4934693689396003,0.0183070879077636,2.33184766322468,0,1.88252957730152,9,11,110598320.0,993190140.0,0.0150558784242461,0.2092309553900347,4,1547573260.0,2026-07-07,20.0,,,
2026-07-07,20,6770,力積電,sell_avoid,0.0,sell,-0.3519056636954287,-0.0355291872002975,-8.87968887672092,0,1.0720049534202816,8,12,-179331900.0,599337070.0,0.0281479668861463,0.0013550438519864,9,1421035100.0,2026-06-25,20.0,,,
2026-07-07,20,6805,富世達,sell_avoid,0.0,sell,-0.5,0.0041037463976945,-61.55677549320496,0,1.1133270832697892,7,13,-53706840.0,249855610.0,1.5008668406524872e-05,0.0032284507401717,1,31358160.0,2026-06-15,20.0,,,
2026-07-07,20,6902,GOGOLOOK,unclear,0.0,sell,-0.5,-0.0804597701149425,-0.0048826258183306,0,,0,0,0.0,0.0,,0.0,1,586560000.0,2026-06-22,20.0,,,
2026-07-07,20,6918,愛派司,unclear,0.0,buy,0.5,0.037344398340249,-0.0236274509803921,0,,0,0,0.0,0.0,,0.0,1,15300000.0,2026-06-30,20.0,,,
2026-07-07,20,6994,富威電力,unclear,0.0,sell,-0.280771099235967,-0.0689786285343475,0.2458271047711581,0,1.6464646464646464,9,3,186110.0,222650.0,0.0,0.0,7,271716000.0,2026-06-30,20.0,,,
2026-07-07,20,7610,聯友金屬-創,unclear,0.0,neutral,0.0,0.0,0.2955388888888889,0,,0,0,0.0,0.0,,0.0,1,833400000.0,2026-06-18,20.0,,,
2026-07-07,20,7769,鴻勁,sell_avoid,0.0,sell,-0.5442498680099186,-0.0074805528548417,-14.270062569971817,0,1.747125086967504,6,14,-34020740.0,101104210.0,0.0,0.0,14,644366600.0,2026-07-03,20.0,,,
2026-07-07,20,8213,志超,unclear,0.0,buy,0.5,0.0235131396957124,-0.0476463513513513,0,0.0,2,4,-27680.0,181720.0,0.0,0.0,1,111000000.0,2026-06-16,20.0,,,
2026-07-07,20,8443,阿瘦,unclear,0.0,sell,-0.5,-0.0999999999999999,-0.0215706990667371,0,,0,0,0.0,0.0,,0.0,1,6530850.0,2026-07-03,20.0,,,
2026-07-07,20,8464,億豐,unclear,0.0,buy,0.5842342009337557,0.0114575544118293,1.5664949587430124,0,3.498403512273,10,9,1705890.0,6073370.0,0.0,0.0263255469039673,2,43962250.0,2026-06-26,20.0,,,
2026-07-07,20,9904,寶成,sell_avoid,0.0,sell,-0.5,0.0,-9.203103684210523,0,0.2746341218925421,7,13,-3097820.0,10074600.0,0.0,0.0,1,49685000.0,2026-06-18,20.0,,,
2026-07-07,20,9945,潤泰新,unclear,1.549567911299527,neutral,0.0,0.0981203007518796,-3.884009080733549,1,1.549567911299527,11,9,1453860.0,18210860.0,0.0,0.4547272057662966,1,20593050.0,2026-07-01,20.0,,,
2026-07-07,5,01010T,京城樂富R1,unclear,0.0,neutral,0.0,0.0029999999999998,0.0023459034660723,0,,0,0,0.0,0.0,,0.0,1,8525500.0,2026-07-01,5.0,,,
2026-07-07,5,1216,統一,unclear,0.0,neutral,0.0,-0.0993288590604027,0.7329996967862858,0,2.440098512967761,3,2,2863140.0,6864220.0,0.0,0.1488235040874802,1,85418300.0,2026-07-01,5.0,,,
2026-07-07,5,1303,南亞,unclear,0.0,neutral,0.0,-0.1236028559822878,27.37443311623312,0,0.4580992904180452,2,3,82553300.0,195013080.0,0.0292377824092619,0.1764421791587971,2,172877150.0,2026-07-02,5.0,,,
2026-07-07,5,1436,華友聯,unclear,0.0,neutral,0.0,0.0,0.0373333333333333,0,,0,0,0.0,0.0,,0.0,1,134850000.0,2026-07-01,5.0,,,
2026-07-07,5,1466,聚隆,unclear,0.0,sell,-0.5,-0.1479811930336481,0.0041564251262609,0,,0,0,0.0,0.0,,0.0,3,62499550.0,2026-07-03,5.0,,,
2026-07-07,5,2308,台達電,unclear,0.0,neutral,0.1476900206428796,0.0491503137595935,-15.074251781794564,0,0.7506322279625897,1,4,-21418470.0,108504740.0,0.0171205423836783,0.0001340622433509,5,841258600.0,2026-07-07,5.0,,,
